url_length,num_dots,has_https,has_at_symbol,has_ip,domain_length,has_hyphen,subdomain_count,suspicious_tld,url_shortener,special_char_ratio,suspicious_keywords,brand_keywords,is_phishing
40,1,0,0,0,25,1,0,0,0,0.15,2,0,1
39,1,0,0,0,24,1,0,0,0,0.15384615384615385,0,0,1
43,1,0,0,0,29,1,0,0,0,0.13953488372093023,0,0,1
40,1,0,0,0,26,1,0,0,0,0.125,1,0,1
46,1,0,0,0,31,1,0,0,0,0.13043478260869565,1,0,1
45,1,0,0,0,30,1,0,0,0,0.13333333333333333,1,0,1
46,1,0,0,0,32,1,0,0,0,0.13043478260869565,1,0,1
40,1,0,0,0,27,1,0,0,0,0.15,3,0,1
38,1,0,0,0,24,1,0,0,0,0.15789473684210525,1,0,1
44,1,0,0,0,30,1,0,0,0,0.13636363636363635,1,0,1
45,1,0,0,0,32,1,0,0,0,0.13333333333333333,0,0,1
45,1,0,0,0,30,1,0,0,0,0.13333333333333333,0,0,1
43,1,0,0,0,29,1,0,0,0,0.13953488372093023,1,0,1
41,1,0,0,0,27,1,0,0,0,0.14634146341463414,0,0,1
37,1,0,0,0,24,1,0,0,0,0.16216216216216217,0,0,1
42,1,0,0,0,26,1,0,0,0,0.14285714285714285,1,0,1
44,1,0,0,0,31,1,0,0,0,0.13636363636363635,0,0,1
39,1,0,0,0,25,1,0,0,0,0.15384615384615385,1,0,1
43,1,0,0,0,28,1,0,0,0,0.13953488372093023,0,0,1
42,1,0,0,0,28,1,0,0,0,0.14285714285714285,1,0,1
46,1,0,0,0,33,1,0,0,1,0.13043478260869565,0,0,1
45,1,0,0,0,30,1,0,0,0,0.13333333333333333,0,0,1
40,1,0,0,0,26,1,0,0,1,0.15,1,0,1
42,1,0,0,0,28,1,0,0,0,0.14285714285714285,1,0,1
44,1,0,0,0,28,1,0,0,0,0.13636363636363635,0,0,1
40,1,0,0,0,26,1,0,0,0,0.15,1,0,1
40,1,0,0,0,27,1,0,0,0,0.15,1,0,1
41,1,0,0,0,27,1,0,0,1,0.14634146341463414,0,0,1
42,1,0,0,0,28,1,0,0,0,0.14285714285714285,2,0,1
43,1,0,0,0,30,1,0,0,0,0.13953488372093023,0,0,1
40,1,0,0,0,27,1,0,0,0,0.15,1,0,1
40,1,0,0,0,26,1,0,0,0,0.15,2,0,1
40,1,0,0,0,25,1,0,0,1,0.15,1,0,1
42,1,0,0,0,28,1,0,0,0,0.14285714285714285,1,0,1
44,1,0,0,0,31,1,0,0,0,0.13636363636363635,1,0,1
43,1,0,0,0,29,1,0,0,1,0.13953488372093023,1,0,1
49,1,0,0,0,35,1,0,0,1,0.12244897959183673,0,0,1
46,1,0,0,0,31,1,0,0,0,0.13043478260869565,1,0,1
41,1,0,0,0,27,1,0,0,0,0.14634146341463414,1,0,1
42,1,0,0,0,28,1,0,0,1,0.14285714285714285,2,0,1
45,1,0,0,0,31,1,0,0,0,0.13333333333333333,0,0,1
44,1,0,0,0,30,1,0,0,0,0.13636363636363635,1,0,1
40,1,0,0,0,26,1,0,0,0,0.15,0,0,1
46,1,0,0,0,33,1,0,0,0,0.13043478260869565,0,0,1
39,1,0,0,0,28,1,0,0,0,0.15384615384615385,0,0,1
40,1,0,0,0,25,1,0,0,1,0.15,0,0,1
51,1,0,0,0,36,1,0,0,0,0.11764705882352941,0,0,1
48,1,0,0,0,33,1,0,0,0,0.125,0,0,1
40,1,0,0,0,26,1,0,0,0,0.15,1,0,1
43,1,0,0,0,29,1,0,0,0,0.13953488372093023,0,0,1
47,1,0,0,0,33,1,0,0,0,0.1276595744680851,2,0,1
42,1,0,0,0,28,1,0,0,0,0.16666666666666666,2,0,1
47,1,0,0,0,31,1,0,0,0,0.1276595744680851,1,0,1
47,1,0,0,0,33,1,0,0,0,0.1276595744680851,1,0,1
39,1,0,0,0,24,1,0,0,0,0.15384615384615385,1,0,1
42,1,0,0,0,29,1,0,0,0,0.14285714285714285,0,0,1
40,1,0,0,0,26,1,0,0,0,0.15,2,0,1
50,1,0,0,0,34,1,0,0,0,0.12,0,0,1
45,1,0,0,0,32,1,0,0,0,0.13333333333333333,1,0,1
47,1,0,0,0,32,1,0,0,0,0.1276595744680851,0,0,1
35,1,0,0,0,23,1,0,0,0,0.17142857142857143,0,0,1
43,1,0,0,0,31,1,0,0,0,0.13953488372093023,0,0,1
44,1,0,0,0,28,1,0,0,1,0.13636363636363635,0,0,1
43,1,0,0,0,32,1,0,0,0,0.13953488372093023,0,0,1
42,1,0,0,0,28,1,0,0,0,0.14285714285714285,1,0,1
44,1,0,0,0,32,1,0,0,1,0.13636363636363635,0,0,1
40,1,0,0,0,28,1,0,0,0,0.15,0,0,1
40,1,0,0,0,26,1,0,0,1,0.15,0,0,1
45,1,0,0,0,29,1,0,0,0,0.13333333333333333,0,0,1
47,1,0,0,0,33,1,0,0,0,0.1276595744680851,1,0,1
44,1,0,0,0,28,1,0,0,0,0.13636363636363635,0,0,1
42,1,0,0,0,27,1,0,0,0,0.14285714285714285,0,0,1
38,1,0,0,0,25,1,0,0,0,0.15789473684210525,0,0,1
47,1,0,0,0,32,1,0,0,0,0.1276595744680851,0,0,1
45,1,0,0,0,29,1,0,0,0,0.13333333333333333,0,0,1
40,1,0,0,0,25,1,0,0,0,0.15,0,0,1
38,1,0,0,0,25,1,0,0,0,0.15789473684210525,0,0,1
45,1,0,0,0,30,1,0,0,0,0.13333333333333333,0,0,1
44,1,0,0,0,28,1,0,0,0,0.13636363636363635,0,0,1
38,1,0,0,0,23,1,0,0,0,0.15789473684210525,0,0,1
48,1,0,0,0,33,1,0,0,0,0.125,0,0,1
41,1,0,0,0,27,1,0,0,0,0.14634146341463414,1,0,1
42,1,0,0,0,28,1,0,0,0,0.14285714285714285,0,0,1
49,1,0,0,0,36,1,0,0,0,0.12244897959183673,0,0,1
38,1,0,0,0,26,1,0,0,0,0.15789473684210525,0,0,1
44,1,0,0,0,31,1,0,0,0,0.13636363636363635,0,0,1
39,1,0,0,0,26,1,0,0,0,0.15384615384615385,1,0,1
36,1,0,0,0,25,1,0,0,0,0.16666666666666666,0,0,1
42,1,0,0,0,26,1,0,0,1,0.14285714285714285,0,0,1
43,1,0,0,0,31,1,0,0,0,0.13953488372093023,0,0,1
39,1,0,0,0,25,1,0,0,0,0.15384615384615385,3,1,1
41,1,0,0,0,27,1,0,0,0,0.14634146341463414,2,0,1
40,1,0,0,0,28,1,0,0,0,0.15,0,1,1
48,1,0,0,0,33,1,0,0,0,0.125,0,0,1
40,1,0,0,0,25,1,0,0,0,0.15,1,0,1
45,1,0,0,0,31,1,0,0,0,0.13333333333333333,2,0,1
42,1,0,0,0,27,1,0,0,0,0.14285714285714285,1,1,1
42,1,0,0,0,29,1,0,0,0,0.14285714285714285,0,0,1
46,1,0,0,0,32,1,0,0,0,0.13043478260869565,2,0,1
40,1,0,0,0,25,1,0,0,0,0.15,3,0,1
44,1,0,0,0,30,1,0,0,0,0.1590909090909091,1,0,1
43,1,0,0,0,28,1,0,0,0,0.13953488372093023,0,0,1
45,1,0,0,0,30,1,0,0,0,0.13333333333333333,1,0,1
44,1,0,0,0,31,1,0,0,0,0.1590909090909091,0,0,1
38,1,0,0,0,26,1,0,0,1,0.15789473684210525,0,0,1
46,1,0,0,0,32,1,0,0,0,0.13043478260869565,0,0,1
43,1,0,0,0,28,1,0,0,1,0.13953488372093023,0,0,1
44,1,0,0,0,29,1,0,0,0,0.13636363636363635,1,0,1
45,1,0,0,0,30,1,0,0,0,0.13333333333333333,0,0,1
38,1,0,0,0,23,1,0,0,0,0.15789473684210525,0,0,1
37,1,0,0,0,23,1,0,0,0,0.16216216216216217,3,0,1
46,1,0,0,0,31,1,0,0,0,0.13043478260869565,1,0,1
38,1,0,0,0,25,1,0,0,0,0.15789473684210525,2,0,1
39,1,0,0,0,27,1,0,0,0,0.15384615384615385,0,0,1
47,1,0,0,0,31,1,0,0,0,0.1276595744680851,0,0,1
39,1,0,0,0,25,1,0,0,0,0.15384615384615385,2,0,1
40,1,0,0,0,27,1,0,0,0,0.15,1,0,1
44,1,0,0,0,29,1,0,0,0,0.13636363636363635,1,0,1
39,1,0,0,0,25,1,0,0,0,0.15384615384615385,1,0,1
39,1,0,0,0,26,1,0,0,0,0.15384615384615385,0,0,1
41,1,0,0,0,25,1,0,0,0,0.14634146341463414,0,0,1
40,1,0,0,0,24,1,0,0,0,0.15,0,0,1
35,1,0,0,0,21,1,0,0,0,0.17142857142857143,0,0,1
38,1,0,0,0,24,1,0,0,0,0.15789473684210525,0,0,1
32,1,0,0,0,19,1,0,0,0,0.1875,0,0,1
43,1,0,0,0,27,1,0,0,0,0.13953488372093023,1,0,1
36,1,0,0,0,23,1,0,0,0,0.16666666666666666,0,0,1
39,1,0,0,0,27,1,0,0,0,0.15384615384615385,0,0,1
36,1,0,0,0,24,1,0,0,0,0.16666666666666666,0,0,1
38,1,0,0,0,27,1,0,0,0,0.15789473684210525,1,0,1
46,1,0,0,0,29,1,0,0,0,0.15217391304347827,0,0,1
41,1,0,0,0,25,1,0,0,0,0.14634146341463414,0,0,1
38,1,0,0,0,25,1,0,0,0,0.15789473684210525,0,0,1
43,1,0,0,0,30,1,0,0,1,0.13953488372093023,0,0,1
44,1,0,0,0,29,1,0,0,0,0.13636363636363635,2,0,1
39,1,0,0,0,26,1,0,0,0,0.15384615384615385,3,0,1
38,1,0,0,0,23,1,0,0,0,0.18421052631578946,1,0,1
43,1,0,0,0,28,1,0,0,0,0.16279069767441862,2,0,1
40,1,0,0,0,27,1,0,0,0,0.15,1,0,1
41,1,0,0,0,26,1,0,0,0,0.14634146341463414,0,0,1
40,1,0,0,0,26,1,0,0,0,0.15,0,0,1
41,1,0,0,0,26,1,0,0,0,0.14634146341463414,0,0,1
45,1,0,0,0,30,1,0,0,0,0.13333333333333333,0,0,1
40,1,0,0,0,25,1,0,0,1,0.15,0,0,1
42,1,0,0,0,29,1,0,0,0,0.14285714285714285,3,0,1
44,1,0,0,0,30,1,0,0,1,0.1590909090909091,1,0,1
37,1,0,0,0,25,1,0,0,0,0.16216216216216217,0,0,1
45,1,0,0,0,30,1,0,0,0,0.13333333333333333,0,0,1
39,1,0,0,0,25,1,0,0,0,0.15384615384615385,2,0,1
37,1,0,0,0,23,1,0,0,0,0.16216216216216217,0,0,1
44,1,0,0,0,30,1,0,0,0,0.13636363636363635,2,0,1
37,1,0,0,0,22,1,0,0,0,0.16216216216216217,0,0,1
46,1,0,0,0,32,1,0,0,0,0.13043478260869565,1,0,1
38,1,0,0,0,25,1,0,0,0,0.15789473684210525,0,0,1
37,1,0,0,0,23,1,0,0,0,0.16216216216216217,1,0,1
44,1,0,0,0,30,1,0,0,0,0.13636363636363635,1,0,1
42,1,0,0,0,29,1,0,0,0,0.14285714285714285,0,0,1
37,1,0,0,0,25,1,0,0,0,0.16216216216216217,0,0,1
45,1,0,0,0,33,1,0,0,0,0.13333333333333333,0,0,1
40,1,0,0,0,27,1,0,0,1,0.15,0,0,1
38,1,0,0,0,23,1,0,0,0,0.15789473684210525,0,0,1
38,1,0,0,0,25,1,0,0,0,0.15789473684210525,0,0,1
42,1,0,0,0,29,1,0,0,0,0.14285714285714285,0,0,1
47,1,0,0,0,32,1,0,0,0,0.1276595744680851,1,0,1
43,1,0,0,0,29,1,0,0,0,0.13953488372093023,0,0,1
38,1,0,0,0,25,1,0,0,0,0.15789473684210525,0,0,1
47,1,0,0,0,32,1,0,0,0,0.1276595744680851,0,0,1
42,1,0,0,0,28,1,0,0,0,0.14285714285714285,0,0,1
36,1,0,0,0,22,1,0,0,0,0.16666666666666666,1,0,1
40,1,0,0,0,25,1,0,0,0,0.15,1,0,1
41,1,0,0,0,27,1,0,0,0,0.14634146341463414,0,0,1
39,1,0,0,0,26,1,0,0,0,0.15384615384615385,3,0,1
45,1,0,0,0,32,1,0,0,0,0.13333333333333333,0,0,1
39,1,0,0,0,24,1,0,0,0,0.15384615384615385,1,0,1
41,1,0,0,0,26,1,0,0,0,0.14634146341463414,0,0,1
44,1,0,0,0,31,1,0,0,0,0.13636363636363635,0,0,1
37,1,0,0,0,25,1,0,0,1,0.16216216216216217,1,0,1
46,1,0,0,0,32,1,0,0,0,0.13043478260869565,2,0,1
48,1,0,0,0,33,1,0,0,1,0.125,0,0,1
47,1,0,0,0,32,1,0,0,1,0.1276595744680851,1,0,1
46,1,0,0,0,34,1,0,0,0,0.13043478260869565,0,0,1
42,1,0,0,0,28,1,0,0,0,0.14285714285714285,2,0,1
42,1,0,0,0,29,1,0,0,0,0.14285714285714285,0,0,1
42,1,0,0,0,28,1,0,0,0,0.14285714285714285,1,0,1
46,1,0,0,0,32,1,0,0,0,0.13043478260869565,2,0,1
42,1,0,0,0,27,1,0,0,1,0.14285714285714285,0,0,1
39,1,0,0,0,26,1,0,0,0,0.15384615384615385,0,0,1
44,1,0,0,0,30,1,0,0,1,0.13636363636363635,1,0,1
45,1,0,0,0,34,1,0,0,0,0.13333333333333333,1,0,1
46,1,0,0,0,32,1,0,0,0,0.13043478260869565,0,0,1
43,1,0,0,0,29,1,0,0,0,0.13953488372093023,1,0,1
36,1,0,0,0,22,1,0,0,1,0.16666666666666666,2,0,1
42,1,0,0,0,27,1,0,0,0,0.14285714285714285,0,0,1
45,1,0,0,0,31,1,0,0,0,0.13333333333333333,0,0,1
38,1,0,0,0,24,1,0,0,1,0.15789473684210525,1,0,1
48,1,0,0,0,33,1,0,0,0,0.125,0,0,1
47,1,0,0,0,31,1,0,0,0,0.1276595744680851,0,0,1
40,1,0,0,0,28,1,0,0,0,0.15,0,0,1
44,1,0,0,0,28,1,0,0,0,0.13636363636363635,0,0,1
42,1,0,0,0,28,1,0,0,0,0.14285714285714285,1,0,1
42,1,0,0,0,26,1,0,0,0,0.14285714285714285,0,0,1
43,1,0,0,0,28,1,0,0,0,0.13953488372093023,0,0,1
43,1,0,0,0,29,1,0,0,0,0.13953488372093023,0,0,1
45,1,0,0,0,26,1,0,0,1,0.13333333333333333,0,0,1
40,1,0,0,0,28,1,0,0,0,0.15,0,0,1
38,1,0,0,0,25,1,0,0,0,0.15789473684210525,0,0,1
44,1,0,0,0,28,1,0,0,0,0.13636363636363635,0,0,1
50,1,0,0,0,36,1,0,0,0,0.12,0,0,1
42,1,0,0,0,29,1,0,0,0,0.14285714285714285,0,0,1
39,1,0,0,0,26,1,0,0,0,0.15384615384615385,0,0,1
39,1,0,0,0,23,1,0,0,0,0.15384615384615385,0,0,1
48,1,0,0,0,33,1,0,0,0,0.125,0,0,1
47,1,0,0,0,30,1,0,0,0,0.1276595744680851,0,0,1
44,1,0,0,0,28,1,0,0,0,0.13636363636363635,0,0,1
32,1,0,0,0,18,1,0,0,0,0.1875,2,0,1
37,1,0,0,0,21,1,0,0,0,0.16216216216216217,0,0,1
40,1,0,0,0,28,1,0,0,0,0.15,0,0,1
39,1,0,0,0,25,1,0,0,1,0.15384615384615385,0,0,1
43,1,0,0,0,30,1,0,0,0,0.13953488372093023,1,0,1
43,1,0,0,0,28,1,0,0,0,0.13953488372093023,0,0,1
39,1,0,0,0,26,1,0,0,1,0.15384615384615385,0,0,1
36,1,0,0,0,21,1,0,0,0,0.16666666666666666,0,0,1
42,1,0,0,0,30,1,0,0,0,0.14285714285714285,0,0,1
64,2,0,0,0,31,1,1,0,0,0.125,3,0,1
59,2,0,0,0,35,1,1,0,0,0.13559322033898305,1,0,1
60,2,0,0,0,35,1,1,0,0,0.11666666666666667,0,0,1
66,2,0,0,0,36,1,1,0,0,0.12121212121212122,1,0,1
60,2,0,0,0,32,1,1,0,0,0.13333333333333333,1,0,1
58,2,0,0,0,30,1,1,0,0,0.1206896551724138,0,0,1
61,2,0,0,0,40,1,1,0,0,0.11475409836065574,2,0,1
59,2,0,0,0,34,1,1,0,1,0.11864406779661017,1,0,1
62,2,0,0,0,34,1,1,0,0,0.12903225806451613,1,0,1
58,2,0,0,0,30,1,1,0,0,0.13793103448275862,3,0,1
43,1,0,0,0,29,1,0,0,0,0.13953488372093023,1,0,1
43,1,0,0,0,28,1,0,0,0,0.13953488372093023,0,0,1
45,1,0,0,0,31,1,0,0,0,0.13333333333333333,1,0,1
42,1,0,0,0,28,1,0,0,0,0.14285714285714285,3,0,1
43,1,0,0,0,29,1,0,0,0,0.13953488372093023,2,0,1
40,1,0,0,0,28,1,0,0,0,0.15,0,1,1
38,1,0,0,0,24,1,0,0,1,0.15789473684210525,1,0,1
37,1,0,0,0,23,1,0,0,0,0.16216216216216217,2,0,1
36,1,0,0,0,22,1,0,0,1,0.16666666666666666,1,0,1
42,1,0,0,0,28,1,0,0,0,0.14285714285714285,1,0,1
60,1,0,0,0,25,1,0,0,0,0.11666666666666667,0,0,1
57,1,0,0,0,31,1,0,0,0,0.12280701754385964,0,0,1
57,1,0,0,0,23,1,0,0,0,0.12280701754385964,0,0,1
59,1,0,0,0,30,1,0,0,1,0.11864406779661017,0,0,1
59,1,0,0,0,26,1,0,0,0,0.15254237288135594,0,1,1
54,1,0,0,0,27,1,0,0,0,0.12962962962962962,0,0,1
70,1,0,0,0,31,1,0,0,1,0.1,0,0,1
72,1,0,0,0,34,1,0,0,0,0.09722222222222222,0,0,1
60,1,0,0,0,31,1,0,0,0,0.11666666666666667,0,0,1
64,1,0,0,0,32,1,0,0,0,0.109375,0,0,1
53,1,0,0,0,25,1,0,0,0,0.16981132075471697,0,0,1
55,1,0,0,0,28,1,0,0,0,0.12727272727272726,0,0,1
62,1,0,0,0,28,1,0,0,0,0.12903225806451613,0,0,1
63,1,0,0,0,29,1,0,0,0,0.12698412698412698,0,0,1
51,1,0,0,0,27,1,0,0,0,0.1568627450980392,0,0,1
53,1,0,0,0,29,1,0,0,0,0.1320754716981132,0,0,1
50,1,0,0,0,23,1,0,0,0,0.14,0,0,1
53,1,0,0,0,28,1,0,0,0,0.1320754716981132,0,0,1
54,1,0,0,0,28,1,0,0,0,0.12962962962962962,0,0,1
53,1,0,0,0,28,1,0,0,0,0.1320754716981132,0,0,1
49,1,0,0,0,26,1,0,0,0,0.14285714285714285,0,0,1
50,1,0,0,0,28,1,0,0,1,0.14,0,0,1
46,1,0,0,0,31,1,0,0,0,0.13043478260869565,1,0,1
40,1,0,0,0,26,1,0,0,0,0.15,1,1,1
57,1,0,0,0,28,1,0,0,1,0.14035087719298245,0,0,1
59,1,0,0,0,23,1,0,0,0,0.13559322033898305,0,0,1
46,1,0,0,0,24,1,0,0,0,0.15217391304347827,0,0,1
45,1,0,0,0,21,1,0,0,0,0.15555555555555556,0,0,1
41,1,0,0,0,27,1,0,0,0,0.14634146341463414,0,0,1
42,1,0,0,0,30,1,0,0,0,0.14285714285714285,0,0,1
53,1,0,0,0,32,1,0,0,0,0.1320754716981132,1,0,1
51,1,0,0,0,28,1,0,0,1,0.13725490196078433,0,0,1
47,1,0,0,0,23,1,0,0,0,0.14893617021276595,0,0,1
45,1,0,0,0,23,1,0,0,0,0.15555555555555556,1,0,1
47,1,0,0,0,25,1,0,0,0,0.14893617021276595,0,0,1
48,1,0,0,0,28,1,0,0,0,0.14583333333333334,0,0,1
41,1,0,0,0,21,1,0,0,0,0.17073170731707318,0,0,1
48,1,0,0,0,26,1,0,0,0,0.14583333333333334,0,0,1
48,1,0,0,0,27,1,0,0,0,0.14583333333333334,0,0,1
44,1,0,0,0,24,1,0,0,0,0.1590909090909091,0,0,1
69,1,0,0,0,32,1,0,0,1,0.14492753623188406,0,1,1
57,1,0,0,0,23,1,0,0,0,0.14035087719298245,1,0,1
52,1,0,0,0,26,1,0,0,0,0.15384615384615385,0,0,1
48,1,0,0,0,26,1,0,0,0,0.14583333333333334,0,0,1
54,1,0,0,0,23,1,0,0,0,0.14814814814814814,0,0,1
49,1,0,0,0,28,1,0,0,0,0.14285714285714285,0,0,1
51,1,0,0,0,29,1,0,0,0,0.13725490196078433,0,0,1
50,1,0,0,0,21,1,0,0,0,0.14,1,0,1
50,1,0,0,0,24,1,0,0,0,0.14,1,0,1
43,1,0,0,0,24,1,0,0,0,0.16279069767441862,0,0,1
57,1,0,0,0,32,1,0,0,0,0.12280701754385964,1,0,1
46,1,0,0,0,24,1,0,0,0,0.15217391304347827,2,0,1
48,1,0,0,0,26,1,0,0,1,0.16666666666666666,1,0,1
47,1,0,0,0,25,1,0,0,0,0.14893617021276595,2,0,1
46,1,0,0,0,26,1,0,0,0,0.15217391304347827,0,0,1
47,1,0,0,0,26,1,0,0,1,0.14893617021276595,0,0,1
49,1,0,0,0,26,1,0,0,0,0.14285714285714285,2,0,1
49,1,0,0,0,27,1,0,0,0,0.14285714285714285,2,0,1
45,1,0,0,0,24,1,0,0,1,0.15555555555555556,0,0,1
48,1,0,0,0,33,1,0,0,0,0.125,1,0,1
44,1,0,0,0,22,1,0,0,0,0.1590909090909091,0,0,1
50,1,0,0,0,33,1,0,0,0,0.12,0,0,1
51,1,0,0,0,26,1,0,0,0,0.13725490196078433,0,0,1
49,1,0,0,0,29,1,0,0,0,0.14285714285714285,0,0,1
55,1,0,0,0,31,1,0,0,0,0.12727272727272726,0,0,1
46,1,0,0,0,26,1,0,0,0,0.15217391304347827,0,0,1
49,1,0,0,0,31,1,0,0,0,0.14285714285714285,0,0,1
44,1,0,0,0,25,1,0,0,0,0.1590909090909091,0,0,1
52,1,0,0,0,32,1,0,0,0,0.1346153846153846,0,0,1
49,1,0,0,0,33,1,0,0,0,0.12244897959183673,0,0,1
59,1,0,0,0,36,1,0,0,0,0.13559322033898305,0,0,1
49,1,0,0,0,27,1,0,0,0,0.14285714285714285,1,0,1
50,1,0,0,0,30,1,0,0,0,0.14,0,0,1
60,1,0,0,0,34,1,0,0,0,0.11666666666666667,0,0,1
52,1,0,0,0,25,1,0,0,0,0.1346153846153846,0,0,1
55,1,0,0,0,30,1,0,0,0,0.12727272727272726,0,0,1
53,1,0,0,0,29,1,0,0,0,0.1320754716981132,1,0,1
54,1,0,0,0,30,1,0,0,0,0.14814814814814814,0,0,1
54,1,0,0,0,26,1,0,0,0,0.12962962962962962,0,0,1
60,1,0,0,0,30,1,0,0,0,0.11666666666666667,0,0,1
48,1,0,0,0,25,1,0,0,0,0.14583333333333334,0,0,1
55,1,0,0,0,33,1,0,0,0,0.12727272727272726,0,0,1
50,1,0,0,0,24,1,0,0,0,0.14,0,0,1
55,1,0,0,0,31,1,0,0,0,0.12727272727272726,0,0,1
57,1,0,0,0,36,1,0,0,0,0.12280701754385964,0,0,1
47,1,0,0,0,25,1,0,0,0,0.14893617021276595,0,0,1
52,1,0,0,0,26,1,0,0,0,0.1346153846153846,0,0,1
48,1,0,0,0,29,1,0,0,1,0.14583333333333334,0,0,1
55,1,0,0,0,31,1,0,0,0,0.12727272727272726,0,0,1
54,1,0,0,0,27,1,0,0,0,0.1111111111111111,0,0,1
50,1,0,0,0,24,1,0,0,0,0.14,0,0,1
51,1,0,0,0,30,1,0,0,0,0.11764705882352941,0,0,1
55,1,0,0,0,31,1,0,0,0,0.12727272727272726,0,0,1
51,1,0,0,0,29,1,0,0,0,0.13725490196078433,0,0,1
55,1,0,0,0,32,1,0,0,0,0.12727272727272726,1,0,1
52,1,0,0,0,29,1,0,0,0,0.1346153846153846,0,0,1
54,1,0,0,0,34,1,0,0,0,0.12962962962962962,0,0,1
54,1,0,0,0,24,1,0,0,0,0.1111111111111111,0,0,1
51,1,0,0,0,31,1,0,0,0,0.13725490196078433,1,0,1
47,1,0,0,0,24,1,0,0,0,0.14893617021276595,0,0,1
56,1,0,0,0,31,1,0,0,0,0.125,0,0,1
50,1,0,0,0,28,1,0,0,0,0.14,0,0,1
48,1,0,0,0,25,1,0,0,0,0.14583333333333334,0,0,1
47,1,0,0,0,27,1,0,0,1,0.14893617021276595,0,0,1
55,1,0,0,0,35,1,0,0,0,0.12727272727272726,0,0,1
44,1,0,0,0,24,1,0,0,0,0.1590909090909091,0,0,1
54,1,0,0,0,26,1,0,0,0,0.12962962962962962,0,0,1
49,1,0,0,0,27,1,0,0,0,0.14285714285714285,0,0,1
46,1,0,0,0,25,1,0,0,0,0.15217391304347827,0,0,1
46,1,0,0,0,25,1,0,0,0,0.15217391304347827,0,0,1
54,1,0,0,0,32,1,0,0,0,0.12962962962962962,0,0,1
46,1,0,0,0,27,1,0,0,0,0.15217391304347827,0,0,1
54,1,0,0,0,33,1,0,0,0,0.12962962962962962,0,0,1
49,1,0,0,0,27,1,0,0,1,0.14285714285714285,0,0,1
43,1,0,0,0,22,1,0,0,0,0.16279069767441862,0,0,1
47,1,0,0,0,23,1,0,0,0,0.14893617021276595,0,0,1
47,1,0,0,0,27,1,0,0,1,0.14893617021276595,0,0,1
55,1,0,0,0,32,1,0,0,0,0.12727272727272726,0,0,1
53,1,0,0,0,25,1,0,0,0,0.1320754716981132,0,0,1
45,1,0,0,0,25,1,0,0,0,0.15555555555555556,0,0,1
51,1,0,0,0,26,1,0,0,1,0.13725490196078433,1,0,1
48,1,0,0,0,29,1,0,0,0,0.14583333333333334,1,0,1
53,1,0,0,0,27,1,0,0,0,0.1320754716981132,0,0,1
50,1,0,0,0,27,1,0,0,0,0.14,2,0,1
48,1,0,0,0,27,1,0,0,0,0.16666666666666666,0,0,1
51,1,0,0,0,28,1,0,0,0,0.13725490196078433,0,0,1
53,1,0,0,0,29,1,0,0,1,0.1320754716981132,1,0,1
54,1,0,0,0,28,1,0,0,0,0.12962962962962962,0,0,1
51,1,0,0,0,28,1,0,0,0,0.13725490196078433,2,0,1
51,1,0,0,0,26,1,0,0,0,0.13725490196078433,1,0,1
45,1,0,0,0,24,1,0,0,0,0.15555555555555556,0,0,1
47,1,0,0,0,25,1,0,0,0,0.14893617021276595,0,0,1
44,1,0,0,0,24,1,0,0,0,0.1590909090909091,0,0,1
49,1,0,0,0,30,1,0,0,1,0.14285714285714285,0,0,1
48,1,0,0,0,25,1,0,0,0,0.14583333333333334,0,0,1
56,1,0,0,0,35,1,0,0,0,0.125,0,0,1
48,1,0,0,0,22,1,0,0,0,0.14583333333333334,0,0,1
48,1,0,0,0,30,1,0,0,0,0.14583333333333334,0,0,1
53,1,0,0,0,26,1,0,0,0,0.1320754716981132,0,0,1
51,1,0,0,0,32,1,0,0,0,0.13725490196078433,0,0,1
49,1,0,0,0,25,1,0,0,1,0.16326530612244897,1,0,1
57,1,0,0,0,30,1,0,0,0,0.12280701754385964,0,0,1
48,1,0,0,0,28,1,0,0,0,0.14583333333333334,0,0,1
58,1,0,0,0,30,1,0,0,0,0.1206896551724138,0,0,1
49,1,0,0,0,26,1,0,0,0,0.16326530612244897,0,0,1
57,1,0,0,0,32,1,0,0,0,0.12280701754385964,0,0,1
51,1,0,0,0,25,1,0,0,1,0.13725490196078433,0,0,1
45,1,0,0,0,22,1,0,0,0,0.15555555555555556,0,0,1
54,1,0,0,0,25,1,0,0,0,0.12962962962962962,0,0,1
55,1,0,0,0,33,1,0,0,0,0.12727272727272726,1,0,1
50,1,0,0,0,31,1,0,0,0,0.14,0,0,1
45,1,0,0,0,23,1,0,0,0,0.15555555555555556,0,0,1
52,1,0,0,0,30,1,0,0,0,0.1346153846153846,1,0,1
58,1,0,0,0,34,1,0,0,0,0.1206896551724138,0,0,1
50,1,0,0,0,29,1,0,0,0,0.14,0,0,1
61,1,0,0,0,31,1,0,0,0,0.11475409836065574,0,0,1
52,1,0,0,0,29,1,0,0,0,0.1346153846153846,0,0,1
51,1,0,0,0,32,1,0,0,0,0.13725490196078433,0,0,1
55,1,0,0,0,25,1,0,0,0,0.12727272727272726,0,0,1
48,1,0,0,0,28,1,0,0,0,0.14583333333333334,0,0,1
59,1,0,0,0,29,1,0,0,0,0.11864406779661017,0,0,1
65,1,0,0,0,37,1,0,0,0,0.12307692307692308,0,0,1
